trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost,marketing_cost,net_profit
17514,2025-03-26,3,112,1082,1,38000.0,25796.0,12204.0,376.0,312.71,11515.29
17515,2023-02-18,4,137,111,2,4400.0,2844.0,1556.0,998.0,157.18,400.82
17516,2025-02-26,3,135,1096,1,12000.0,8606.0,3394.0,376.0,509.03,2508.97
17517,2025-07-04,5,136,638,2,5000.0,3212.0,1788.0,998.0,123.27,666.73
17518,2023-09-01,2,127,9,1,9500.0,6907.0,2593.0,1005.0,90.61,1497.39
17519,2023-12-12,10,121,861,2,1600.0,1052.0,548.0,100.0,42.04,405.96
17520,2024-03-10,5,126,142,1,24000.0,17991.0,6009.0,1005.0,221.89,4782.11
17521,2024-10-04,2,136,700,1,2500.0,1606.0,894.0,376.0,73.27,444.73
17522,2025-03-12,7,108,521,1,48000.0,31082.0,16918.0,50.0,257.42,16610.58
17523,2025-11-23,4,110,815,1,24000.0,15039.0,8961.0,376.0,264.63,8320.37
17524,2023-06-16,3,122,298,1,68000.0,43059.0,24941.0,50.0,496.96,24394.04
17525,2025-03-06,9,108,1043,1,48000.0,31082.0,16918.0,1005.0,257.42,15655.58
17526,2023-06-05,4,137,928,2,4400.0,2844.0,1556.0,100.0,190.97,1265.03
17527,2025-12-22,6,119,326,3,8400.0,5085.0,3315.0,3015.0,185.06,114.94
17528,2024-12-17,3,117,629,1,290000.0,209699.0,80301.0,499.0,5388.05,74413.95
17529,2024-03-24,5,130,849,1,130000.0,83075.0,46925.0,1005.0,599.76,45320.24
17530,2024-11-29,6,120,203,2,3000.0,2058.0,942.0,2010.0,77.18,-1145.18
17531,2025-08-31,5,109,1045,1,42000.0,31127.0,10873.0,376.0,281.76,10215.24
17532,2024-09-05,1,111,88,1,185000.0,117065.0,67935.0,376.0,2750.15,64808.85
17533,2023-10-19,3,119,449,3,8400.0,5085.0,3315.0,3015.0,145.77,154.23
17534,2023-08-24,3,135,859,1,12000.0,8606.0,3394.0,50.0,366.54,2977.46
17535,2025-07-24,9,123,715,1,9500.0,7113.0,2387.0,499.0,45.55,1842.45
17536,2023-12-09,2,127,525,1,9500.0,6907.0,2593.0,50.0,115.47,2427.53
17537,2023-01-09,5,119,372,5,14000.0,8475.0,5525.0,250.0,213.9,5061.1
17538,2023-11-15,2,137,1064,2,4400.0,2844.0,1556.0,100.0,229.7,1226.3
17539,2025-08-18,2,113,495,1,58000.0,37157.0,20843.0,376.0,1034.38,19432.62
17540,2025-09-11,6,127,42,1,9500.0,6907.0,2593.0,1005.0,89.25,1498.75
17541,2025-12-27,12,120,1019,1,1500.0,1029.0,471.0,499.0,33.05,-61.05
17542,2025-12-10,6,121,827,1,800.0,526.0,274.0,376.0,17.62,-119.62
17543,2024-03-31,5,136,948,2,5000.0,3212.0,1788.0,752.0,166.58,869.42
17544,2023-06-23,1,118,652,3,10500.0,7419.0,3081.0,150.0,126.55,2804.45
17545,2025-10-10,2,113,179,1,58000.0,37157.0,20843.0,1005.0,0.0,19838.0
17546,2023-05-07,8,119,829,2,5600.0,3390.0,2210.0,752.0,61.36,1396.64
17547,2023-07-03,2,106,857,1,320000.0,198987.0,121013.0,376.0,2845.86,117791.14
17548,2023-05-18,8,123,131,1,9500.0,7113.0,2387.0,1005.0,69.95,1312.05
17549,2024-12-10,7,120,377,2,3000.0,2058.0,942.0,752.0,55.74,134.26
17550,2023-09-21,8,136,221,2,5000.0,3212.0,1788.0,2010.0,131.29,-353.29
17551,2025-12-07,3,127,1023,1,9500.0,6907.0,2593.0,376.0,74.11,2142.89
17552,2024-04-06,3,119,162,2,5600.0,3390.0,2210.0,2010.0,151.84,48.16
17553,2024-11-25,1,119,656,2,5600.0,3390.0,2210.0,998.0,144.08,1067.92
17554,2023-07-06,5,125,402,3,13500.0,9258.0,4242.0,1128.0,0.0,3114.0
17555,2024-12-09,7,115,183,1,230000.0,161913.0,68087.0,499.0,4273.28,63314.72
17556,2025-05-11,8,121,828,1,800.0,526.0,274.0,376.0,7.84,-109.84
17557,2025-10-25,8,121,735,3,2400.0,1578.0,822.0,3015.0,0.0,-2193.0
17558,2024-04-14,5,130,704,1,130000.0,83075.0,46925.0,376.0,787.87,45761.13
17559,2023-06-26,1,124,564,1,48000.0,33033.0,14967.0,1005.0,350.8,13611.2
17560,2024-03-11,5,119,247,1,2800.0,1695.0,1105.0,376.0,55.65,673.35
17561,2024-05-30,4,137,1097,3,6600.0,4266.0,2334.0,1128.0,136.29,1069.71
17562,2025-02-09,3,125,915,1,4500.0,3086.0,1414.0,1005.0,0.0,409.0
17563,2023-02-14,3,125,355,1,4500.0,3086.0,1414.0,376.0,22.34,1015.66
17564,2025-04-07,7,119,108,2,5600.0,3390.0,2210.0,752.0,68.64,1389.36
17565,2025-05-27,1,118,936,3,10500.0,7419.0,3081.0,3015.0,102.95,-36.95
17566,2023-11-06,7,134,730,1,28000.0,17855.0,10145.0,376.0,1461.73,8307.27
17567,2023-11-01,2,136,57,1,2500.0,1606.0,894.0,499.0,130.51,264.49
17568,2025-08-11,4,108,541,1,48000.0,31082.0,16918.0,376.0,322.01,16219.99
17569,2023-10-19,1,125,279,1,4500.0,3086.0,1414.0,1005.0,35.62,373.38
17570,2025-12-09,3,120,314,1,1500.0,1029.0,471.0,50.0,33.05,387.95
17571,2024-11-25,1,135,1187,1,12000.0,8606.0,3394.0,1005.0,0.0,2389.0
17572,2023-02-22,7,120,797,1,1500.0,1029.0,471.0,376.0,31.4,63.6
17573,2023-12-12,3,119,212,1,2800.0,1695.0,1105.0,376.0,73.58,655.42
17574,2023-07-21,6,119,911,5,14000.0,8475.0,5525.0,5025.0,0.0,500.0
17575,2025-05-22,1,125,145,2,9000.0,6172.0,2828.0,752.0,92.36,1983.64
17576,2024-09-24,10,120,1096,2,3000.0,2058.0,942.0,752.0,44.6,145.4
17577,2023-07-07,1,134,160,1,28000.0,17855.0,10145.0,376.0,1129.37,8639.63
17578,2025-07-28,10,113,899,1,58000.0,37157.0,20843.0,376.0,1393.87,19073.13
17579,2023-09-07,9,113,729,1,58000.0,37157.0,20843.0,50.0,837.4,19955.6
17580,2024-07-07,3,101,255,1,260000.0,167880.0,92120.0,499.0,2058.53,89562.47
17581,2023-12-18,2,128,536,1,58000.0,37743.0,20257.0,376.0,591.17,19289.83
17582,2024-09-28,7,108,932,1,48000.0,31082.0,16918.0,376.0,209.48,16332.52
17583,2025-11-23,11,133,902,1,45000.0,32905.0,12095.0,50.0,1482.64,10562.36
17584,2025-12-14,9,121,642,3,2400.0,1578.0,822.0,3015.0,52.87,-2245.87
17585,2025-09-08,3,118,594,2,7000.0,4946.0,2054.0,752.0,102.2,1199.8
17586,2025-02-08,4,125,358,1,4500.0,3086.0,1414.0,499.0,0.0,915.0
17587,2024-03-02,1,125,891,1,4500.0,3086.0,1414.0,1005.0,41.6,367.4
17588,2024-12-11,3,119,513,1,2800.0,1695.0,1105.0,499.0,52.02,553.98
17589,2023-03-02,9,137,357,2,4400.0,2844.0,1556.0,2010.0,197.26,-651.26
17590,2025-06-07,5,137,571,1,2200.0,1422.0,778.0,376.0,54.51,347.49
17591,2023-08-24,2,120,809,3,4500.0,3087.0,1413.0,3015.0,133.2,-1735.2
17592,2025-09-26,1,121,1159,1,800.0,526.0,274.0,376.0,11.68,-113.68
17593,2024-11-20,2,123,172,1,9500.0,7113.0,2387.0,376.0,155.51,1855.49
17594,2024-12-11,3,127,741,1,9500.0,6907.0,2593.0,1005.0,53.29,1534.71
17595,2025-06-19,9,137,611,1,2200.0,1422.0,778.0,50.0,54.51,673.49
17596,2024-03-22,7,136,727,1,2500.0,1606.0,894.0,499.0,83.29,311.71
17597,2024-03-19,4,108,397,1,48000.0,31082.0,16918.0,1005.0,274.19,15638.81
17598,2025-09-02,4,120,1152,1,1500.0,1029.0,471.0,376.0,21.9,73.1
17599,2023-09-06,1,130,422,1,130000.0,83075.0,46925.0,499.0,548.34,45877.66
17600,2025-09-07,5,131,862,1,360000.0,218747.0,141253.0,50.0,2032.35,139170.65
17601,2024-02-08,4,124,1025,1,48000.0,33033.0,14967.0,1005.0,431.25,13530.75
17602,2023-02-24,3,119,137,5,14000.0,8475.0,5525.0,1880.0,293.03,3351.97
17603,2024-02-16,5,136,1192,1,2500.0,1606.0,894.0,376.0,88.19,429.81
17604,2023-10-02,1,100,545,1,125000.0,87901.0,37099.0,50.0,897.55,36151.45
17605,2024-04-05,2,123,187,1,9500.0,7113.0,2387.0,499.0,58.69,1829.31
17606,2023-04-29,3,104,1100,1,310000.0,196558.0,113442.0,376.0,0.0,113066.0
17607,2024-12-10,2,136,238,5,12500.0,8030.0,4470.0,1880.0,544.96,2045.04
17608,2024-08-23,5,120,1010,1,1500.0,1029.0,471.0,499.0,0.0,-28.0
17609,2023-03-12,4,136,793,2,5000.0,3212.0,1788.0,998.0,224.16,565.84
17610,2024-03-13,5,116,811,1,145000.0,90588.0,54412.0,1005.0,2881.7,50525.3
17611,2024-09-27,7,136,944,1,2500.0,1606.0,894.0,376.0,81.54,436.46
17612,2023-05-27,6,118,1032,2,7000.0,4946.0,2054.0,752.0,76.7,1225.3
17613,2025-09-03,11,125,365,2,9000.0,6172.0,2828.0,2010.0,84.55,733.45
17614,2025-11-12,1,119,1122,2,5600.0,3390.0,2210.0,752.0,107.98,1350.02
17615,2024-05-08,4,136,546,1,2500.0,1606.0,894.0,1005.0,51.63,-162.63
17616,2023-03-17,6,128,36,1,58000.0,37743.0,20257.0,1005.0,405.98,18846.02
17617,2024-03-22,2,107,1114,1,65000.0,40453.0,24547.0,376.0,371.3,23799.7
17618,2024-06-11,10,100,354,1,125000.0,87901.0,37099.0,499.0,1057.17,35542.83
17619,2024-04-25,6,133,249,1,45000.0,32905.0,12095.0,376.0,1074.62,10644.38
17620,2024-12-22,3,119,579,3,8400.0,5085.0,3315.0,1128.0,156.07,2030.93
17621,2024-02-28,3,122,166,1,68000.0,43059.0,24941.0,376.0,610.94,23954.06
17622,2025-12-12,7,113,1074,1,58000.0,37157.0,20843.0,376.0,1277.77,19189.23
17623,2025-09-23,4,121,249,2,1600.0,1052.0,548.0,752.0,23.36,-227.36
17624,2023-12-10,6,137,535,1,2200.0,1422.0,778.0,376.0,69.43,332.57
17625,2025-07-11,6,127,576,1,9500.0,6907.0,2593.0,1005.0,45.55,1542.45
17626,2023-10-08,5,132,20,1,38000.0,23961.0,14039.0,1005.0,1022.75,12011.25
17627,2023-04-14,3,118,906,3,10500.0,7419.0,3081.0,1497.0,238.78,1345.22
17628,2025-12-09,10,110,861,1,24000.0,15039.0,8961.0,50.0,0.0,8911.0
17629,2023-10-17,3,109,305,1,42000.0,31127.0,10873.0,1005.0,301.58,9566.42
17630,2025-08-28,5,120,914,3,4500.0,3087.0,1413.0,3015.0,80.25,-1682.25
17631,2025-03-10,2,116,909,1,145000.0,90588.0,54412.0,376.0,1193.25,52842.75
17632,2024-04-27,3,119,795,1,2800.0,1695.0,1105.0,50.0,75.92,979.08
17633,2024-11-05,3,125,630,1,4500.0,3086.0,1414.0,376.0,73.66,964.34
17634,2024-02-03,5,133,1015,1,45000.0,32905.0,12095.0,499.0,1587.42,10008.58
17635,2023-10-17,1,109,170,1,42000.0,31127.0,10873.0,376.0,301.58,10195.42
17636,2024-02-11,5,137,609,1,2200.0,1422.0,778.0,499.0,77.61,201.39
17637,2025-03-24,1,119,370,1,2800.0,1695.0,1105.0,50.0,23.04,1031.96
17638,2024-01-26,3,126,1138,1,24000.0,17991.0,6009.0,1005.0,161.15,4842.85
17639,2023-02-20,1,122,396,1,68000.0,43059.0,24941.0,1005.0,337.59,23598.41
17640,2025-02-18,9,119,449,3,8400.0,5085.0,3315.0,3015.0,169.15,130.85
17641,2025-10-22,7,125,923,2,9000.0,6172.0,2828.0,752.0,88.71,1987.29
17642,2025-11-24,10,137,856,1,2200.0,1422.0,778.0,50.0,72.48,655.52
17643,2025-07-06,6,115,663,1,230000.0,161913.0,68087.0,1005.0,5527.4,61554.6
17644,2023-07-03,5,118,1121,5,17500.0,12365.0,5135.0,5025.0,0.0,110.0
17645,2023-12-08,8,134,166,1,28000.0,17855.0,10145.0,376.0,883.67,8885.33
17646,2023-08-25,8,114,382,1,75000.0,53367.0,21633.0,499.0,2220.07,18913.93
17647,2023-11-19,4,115,365,1,230000.0,161913.0,68087.0,1005.0,5032.36,62049.64
17648,2024-11-13,5,118,333,2,7000.0,4946.0,2054.0,752.0,180.1,1121.9
17649,2023-05-28,4,125,360,2,9000.0,6172.0,2828.0,752.0,66.27,2009.73
17650,2024-05-31,5,121,207,2,1600.0,1052.0,548.0,2010.0,15.72,-1477.72
17651,2024-12-24,2,127,505,1,9500.0,6907.0,2593.0,376.0,53.29,2163.71
17652,2025-03-30,2,126,1142,1,24000.0,17991.0,6009.0,499.0,163.8,5346.2
17653,2024-12-21,3,107,1160,1,65000.0,40453.0,24547.0,376.0,503.39,23667.61
17654,2024-11-07,4,128,811,1,58000.0,37743.0,20257.0,1005.0,419.12,18832.88
17655,2024-12-04,1,105,305,1,85000.0,52017.0,32983.0,1005.0,658.28,31319.72
17656,2024-04-15,8,120,541,2,3000.0,2058.0,942.0,752.0,81.34,108.66
17657,2023-05-26,7,120,698,5,7500.0,5145.0,2355.0,1880.0,82.18,392.82
17658,2023-11-16,4,121,497,3,2400.0,1578.0,822.0,1128.0,52.51,-358.51
17659,2025-12-17,3,121,69,5,4000.0,2630.0,1370.0,2495.0,88.12,-1213.12
17660,2024-12-20,4,137,766,5,11000.0,7110.0,3890.0,5025.0,479.57,-1614.57
17661,2023-05-13,6,118,1010,2,7000.0,4946.0,2054.0,998.0,76.7,979.3
17662,2024-04-29,4,120,835,2,3000.0,2058.0,942.0,752.0,81.34,108.66
17663,2023-08-14,6,121,49,3,2400.0,1578.0,822.0,1128.0,71.04,-377.04
17664,2023-02-26,5,121,139,1,800.0,526.0,274.0,499.0,16.74,-241.74
17665,2023-04-25,7,137,721,3,6600.0,4266.0,2334.0,3015.0,209.77,-890.77
17666,2025-03-20,1,131,757,1,360000.0,218747.0,141253.0,499.0,0.0,140754.0
17667,2024-12-16,8,118,623,3,10500.0,7419.0,3081.0,3015.0,195.08,-129.08
17668,2023-01-13,1,121,245,5,4000.0,2630.0,1370.0,5025.0,61.12,-3716.12
17669,2025-12-19,12,119,536,3,8400.0,5085.0,3315.0,1128.0,185.06,2001.94
17670,2024-07-03,2,117,536,1,290000.0,209699.0,80301.0,376.0,4449.29,75475.71
17671,2024-10-21,3,113,45,1,58000.0,37157.0,20843.0,50.0,1262.81,19530.19
17672,2023-02-01,6,121,511,2,1600.0,1052.0,548.0,752.0,33.49,-237.49
17673,2025-02-15,1,100,1052,1,125000.0,87901.0,37099.0,376.0,1272.25,35450.75
17674,2025-05-22,3,118,395,1,3500.0,2473.0,1027.0,50.0,34.32,942.68
17675,2024-10-22,5,118,256,1,3500.0,2473.0,1027.0,1005.0,76.2,-54.2
17676,2024-09-07,8,127,554,1,9500.0,6907.0,2593.0,499.0,43.44,2050.56
17677,2023-04-20,3,136,429,1,2500.0,1606.0,894.0,50.0,79.46,764.54
17678,2025-05-07,5,118,392,3,10500.0,7419.0,3081.0,3015.0,102.95,-36.95
17679,2024-10-05,6,118,368,5,17500.0,12365.0,5135.0,1880.0,381.02,2873.98
17680,2023-04-06,4,137,776,1,2200.0,1422.0,778.0,499.0,69.92,209.08
17681,2024-07-12,6,119,1182,1,2800.0,1695.0,1105.0,376.0,42.96,686.04
17682,2023-06-26,6,121,56,3,2400.0,1578.0,822.0,1128.0,28.92,-334.92
17683,2025-09-28,1,125,1096,1,4500.0,3086.0,1414.0,376.0,42.27,995.73
17684,2023-11-04,4,113,911,1,58000.0,37157.0,20843.0,1005.0,1269.03,18568.97
17685,2024-12-24,10,120,176,1,1500.0,1029.0,471.0,50.0,27.87,393.13
17686,2025-07-10,3,116,1166,1,145000.0,90588.0,54412.0,376.0,3484.67,50551.33
17687,2023-01-10,1,134,1099,1,28000.0,17855.0,10145.0,499.0,1518.59,8127.41
17688,2024-09-24,5,118,63,5,17500.0,12365.0,5135.0,2495.0,260.15,2379.85
17689,2024-01-31,9,119,1066,2,5600.0,3390.0,2210.0,998.0,0.0,1212.0
17690,2024-05-01,3,121,119,2,1600.0,1052.0,548.0,752.0,15.72,-219.72
17691,2024-04-16,2,121,319,1,800.0,526.0,274.0,376.0,21.69,-123.69
17692,2024-12-06,3,136,953,5,12500.0,8030.0,4470.0,2495.0,544.96,1430.04
17693,2024-05-30,5,121,834,1,800.0,526.0,274.0,376.0,7.86,-109.86
17694,2025-04-07,5,137,608,1,2200.0,1422.0,778.0,499.0,105.99,173.01
17695,2023-05-06,3,136,176,1,2500.0,1606.0,894.0,50.0,114.85,729.15
17696,2023-01-20,2,121,556,2,1600.0,1052.0,548.0,998.0,24.45,-474.45
17697,2023-08-19,12,136,120,2,5000.0,3212.0,1788.0,100.0,152.73,1535.27
17698,2024-09-19,10,126,250,1,24000.0,17991.0,6009.0,1005.0,109.75,4894.25
17699,2024-09-05,10,128,595,1,58000.0,37743.0,20257.0,376.0,268.78,19612.22
17700,2025-03-07,2,106,334,1,320000.0,198987.0,121013.0,50.0,1716.11,119246.89
17701,2023-09-19,2,118,685,2,7000.0,4946.0,2054.0,752.0,101.07,1200.93
17702,2023-03-24,8,126,458,1,24000.0,17991.0,6009.0,376.0,153.05,5479.95
17703,2024-12-03,7,112,1026,1,38000.0,25796.0,12204.0,376.0,706.02,11121.98
17704,2025-06-30,5,120,870,2,3000.0,2058.0,942.0,100.0,58.55,783.45
17705,2023-12-16,1,119,1170,1,2800.0,1695.0,1105.0,376.0,73.58,655.42
17706,2024-01-12,3,120,898,5,7500.0,5145.0,2355.0,2495.0,0.0,-140.0
17707,2024-02-16,3,112,127,1,38000.0,25796.0,12204.0,1005.0,1041.18,10157.82
17708,2023-09-24,3,119,626,1,2800.0,1695.0,1105.0,499.0,40.43,565.57
17709,2025-06-23,7,121,366,2,1600.0,1052.0,548.0,752.0,31.23,-235.23
17710,2024-09-15,4,125,1111,2,9000.0,6172.0,2828.0,998.0,41.16,1788.84
17711,2024-08-27,10,121,784,2,1600.0,1052.0,548.0,100.0,0.0,448.0
17712,2023-03-04,5,125,863,2,9000.0,6172.0,2828.0,752.0,57.39,2018.61
17713,2024-07-19,10,118,1178,2,7000.0,4946.0,2054.0,2010.0,107.4,-63.4
17714,2023-01-16,10,108,908,1,48000.0,31082.0,16918.0,376.0,265.84,16276.16
17715,2024-09-05,2,133,162,1,45000.0,32905.0,12095.0,1005.0,1467.72,9622.28
17716,2024-02-06,3,136,51,2,5000.0,3212.0,1788.0,752.0,176.38,859.62
17717,2023-03-21,3,118,388,1,3500.0,2473.0,1027.0,1005.0,51.85,-29.85
17718,2025-05-13,3,136,1198,5,12500.0,8030.0,4470.0,1880.0,454.59,2135.41
17719,2025-11-12,7,136,838,2,5000.0,3212.0,1788.0,2010.0,164.74,-386.74
17720,2024-12-25,2,118,526,3,10500.0,7419.0,3081.0,1497.0,195.08,1388.92
17721,2025-01-05,3,120,741,2,3000.0,2058.0,942.0,2010.0,35.46,-1103.46
17722,2023-08-17,9,120,515,1,1500.0,1029.0,471.0,50.0,44.4,376.6
17723,2023-02-28,5,121,412,3,2400.0,1578.0,822.0,150.0,50.23,621.77
17724,2025-03-17,4,136,902,2,5000.0,3212.0,1788.0,100.0,90.95,1597.05
17725,2023-04-06,3,118,946,2,7000.0,4946.0,2054.0,752.0,159.19,1142.81
17726,2025-11-29,2,110,958,1,24000.0,15039.0,8961.0,376.0,264.63,8320.37
17727,2023-08-13,1,136,1085,2,5000.0,3212.0,1788.0,752.0,152.73,883.27
17728,2025-12-26,6,136,733,2,5000.0,3212.0,1788.0,100.0,210.97,1477.03
17729,2025-07-16,6,137,260,3,6600.0,4266.0,2334.0,1497.0,162.72,674.28
17730,2023-12-05,1,113,1181,1,58000.0,37157.0,20843.0,1005.0,1524.08,18313.92
17731,2025-10-30,3,134,1161,1,28000.0,17855.0,10145.0,1005.0,1013.47,8126.53
17732,2025-10-09,1,110,219,1,24000.0,15039.0,8961.0,1005.0,156.58,7799.42
17733,2023-11-14,1,118,601,3,10500.0,7419.0,3081.0,1497.0,229.74,1354.26
17734,2023-09-05,3,120,456,1,1500.0,1029.0,471.0,1005.0,21.66,-555.66
17735,2023-06-29,2,131,942,1,360000.0,218747.0,141253.0,376.0,1277.22,139599.78
17736,2024-07-29,1,128,674,1,58000.0,37743.0,20257.0,499.0,197.84,19560.16
17737,2025-12-26,4,136,808,1,2500.0,1606.0,894.0,376.0,105.49,412.51
17738,2024-09-09,4,118,1172,3,10500.0,7419.0,3081.0,1128.0,156.09,1796.91
17739,2023-03-01,3,137,180,2,4400.0,2844.0,1556.0,2010.0,197.26,-651.26
17740,2024-02-28,6,105,1148,1,85000.0,52017.0,32983.0,376.0,577.61,32029.39
17741,2024-03-15,6,102,195,1,195000.0,141052.0,53948.0,499.0,1113.91,52335.09
17742,2023-04-06,2,127,393,1,9500.0,6907.0,2593.0,50.0,67.66,2475.34
17743,2025-04-26,2,110,1156,1,24000.0,15039.0,8961.0,50.0,0.0,8911.0
17744,2024-01-27,6,126,947,1,24000.0,17991.0,6009.0,376.0,161.15,5471.85
17745,2025-09-08,3,119,1122,3,8400.0,5085.0,3315.0,1128.0,122.65,2064.35
17746,2024-11-16,10,136,1023,1,2500.0,1606.0,894.0,376.0,0.0,518.0
17747,2025-06-15,1,136,830,3,7500.0,4818.0,2682.0,3015.0,185.83,-518.83
17748,2024-11-06,2,111,966,1,185000.0,117065.0,67935.0,376.0,4759.71,62799.29
17749,2023-05-13,7,125,161,1,4500.0,3086.0,1414.0,376.0,33.13,1004.87
17750,2024-05-01,3,101,1142,1,260000.0,167880.0,92120.0,499.0,2887.92,88733.08
17751,2024-10-14,11,114,852,1,75000.0,53367.0,21633.0,1005.0,1632.94,18995.06
17752,2025-10-11,5,120,290,3,4500.0,3087.0,1413.0,1128.0,0.0,285.0
17753,2023-08-11,1,112,651,1,38000.0,25796.0,12204.0,50.0,1124.83,11029.17
17754,2025-10-05,7,101,167,1,260000.0,167880.0,92120.0,376.0,1696.32,90047.68
17755,2023-12-30,7,106,529,1,320000.0,198987.0,121013.0,376.0,1679.64,118957.36
17756,2024-07-31,7,125,727,1,4500.0,3086.0,1414.0,499.0,59.81,855.19
17757,2023-09-01,3,120,709,3,4500.0,3087.0,1413.0,3015.0,64.97,-1666.97
17758,2025-10-22,7,136,673,1,2500.0,1606.0,894.0,1005.0,90.49,-201.49
17759,2024-09-23,6,112,909,1,38000.0,25796.0,12204.0,376.0,564.9,11263.1
17760,2023-03-06,5,128,623,1,58000.0,37743.0,20257.0,1005.0,405.98,18846.02
17761,2023-01-21,7,137,523,2,4400.0,2844.0,1556.0,2010.0,238.64,-692.64
17762,2025-08-06,3,136,974,1,2500.0,1606.0,894.0,376.0,0.0,518.0
17763,2023-08-10,8,137,710,3,6600.0,4266.0,2334.0,1128.0,201.6,1004.4
17764,2025-03-17,12,125,379,3,13500.0,9258.0,4242.0,150.0,92.14,3999.86
17765,2024-10-11,4,123,1169,1,9500.0,7113.0,2387.0,376.0,68.93,1942.07
17766,2025-11-01,4,133,135,1,45000.0,32905.0,12095.0,50.0,1482.64,10562.36
17767,2025-01-26,7,120,623,1,1500.0,1029.0,471.0,1005.0,17.73,-551.73
17768,2023-07-04,9,124,1064,1,48000.0,33033.0,14967.0,50.0,0.0,14917.0
17769,2025-10-24,6,133,1153,1,45000.0,32905.0,12095.0,50.0,1628.78,10416.22
17770,2025-10-01,1,136,681,3,7500.0,4818.0,2682.0,150.0,271.46,2260.54
17771,2023-02-28,4,119,371,3,8400.0,5085.0,3315.0,1128.0,175.82,2011.18
17772,2025-10-21,7,130,1107,1,130000.0,83075.0,46925.0,1005.0,641.72,45278.28
17773,2023-02-05,7,121,813,1,800.0,526.0,274.0,1005.0,16.74,-747.74
17774,2025-03-01,5,120,570,3,4500.0,3087.0,1413.0,1497.0,37.03,-121.03
17775,2025-05-12,5,118,312,2,7000.0,4946.0,2054.0,2010.0,68.63,-24.63
17776,2024-11-23,4,108,1060,1,48000.0,31082.0,16918.0,376.0,599.42,15942.58
17777,2025-10-04,6,132,182,1,38000.0,23961.0,14039.0,1005.0,1375.42,11658.58
17778,2023-09-02,6,119,557,2,5600.0,3390.0,2210.0,2010.0,80.85,119.15
17779,2023-10-26,6,122,468,1,68000.0,43059.0,24941.0,50.0,538.28,24352.72
17780,2023-01-15,1,136,6,3,7500.0,4818.0,2682.0,1128.0,406.76,1147.24
17781,2023-07-05,3,120,88,5,7500.0,5145.0,2355.0,1880.0,0.0,475.0
17782,2024-08-17,6,120,670,2,3000.0,2058.0,942.0,752.0,0.0,190.0
17783,2023-09-01,8,126,611,1,24000.0,17991.0,6009.0,50.0,228.91,5730.09
17784,2024-10-25,1,120,741,2,3000.0,2058.0,942.0,2010.0,65.32,-1133.32
17785,2024-06-06,2,100,350,1,125000.0,87901.0,37099.0,376.0,1057.17,35665.83
17786,2024-09-19,4,132,144,1,38000.0,23961.0,14039.0,376.0,1239.41,12423.59
17787,2023-07-20,5,126,9,1,24000.0,17991.0,6009.0,1005.0,0.0,5004.0
17788,2023-05-03,1,136,359,3,7500.0,4818.0,2682.0,150.0,344.56,2187.44
17789,2023-10-04,4,118,508,2,7000.0,4946.0,2054.0,752.0,121.47,1180.53
17790,2025-06-06,1,121,965,1,800.0,526.0,274.0,376.0,15.61,-117.61
17791,2025-01-28,1,121,466,3,2400.0,1578.0,822.0,3015.0,28.36,-2221.36
17792,2024-02-28,5,125,289,3,13500.0,9258.0,4242.0,1128.0,121.29,2992.71
17793,2024-01-18,2,130,656,1,130000.0,83075.0,46925.0,499.0,0.0,46426.0
17794,2023-04-20,2,118,217,2,7000.0,4946.0,2054.0,2010.0,159.19,-115.19
17795,2025-09-24,5,108,626,1,48000.0,31082.0,16918.0,499.0,234.31,16184.69
17796,2025-11-05,7,118,390,3,10500.0,7419.0,3081.0,3015.0,202.45,-136.45
17797,2025-03-23,4,135,389,1,12000.0,8606.0,3394.0,499.0,218.28,2676.72
17798,2023-11-15,3,125,1164,3,13500.0,9258.0,4242.0,150.0,213.75,3878.25
17799,2024-09-17,5,125,95,1,4500.0,3086.0,1414.0,376.0,20.58,1017.42
17800,2024-12-09,4,135,353,1,12000.0,8606.0,3394.0,50.0,523.16,2820.84
17801,2023-11-23,1,120,357,3,4500.0,3087.0,1413.0,3015.0,98.46,-1700.46
17802,2023-05-19,2,114,972,1,75000.0,53367.0,21633.0,499.0,821.77,20312.23
17803,2024-11-15,4,121,782,2,1600.0,1052.0,548.0,998.0,41.17,-491.17
17804,2024-10-24,1,122,421,1,68000.0,43059.0,24941.0,376.0,493.4,24071.6
17805,2024-04-13,4,121,421,1,800.0,526.0,274.0,376.0,21.69,-123.69
17806,2024-11-18,10,125,520,2,9000.0,6172.0,2828.0,752.0,147.32,1928.68
17807,2023-08-15,2,127,924,1,9500.0,6907.0,2593.0,50.0,41.52,2501.48
17808,2023-02-18,6,109,227,1,42000.0,31127.0,10873.0,499.0,431.02,9942.98
17809,2025-12-26,4,120,728,2,3000.0,2058.0,942.0,752.0,66.09,123.91
17810,2023-08-16,6,118,389,1,3500.0,2473.0,1027.0,499.0,103.6,424.4
17811,2024-08-01,1,128,979,1,58000.0,37743.0,20257.0,50.0,228.27,19978.73
17812,2023-01-27,4,120,998,2,3000.0,2058.0,942.0,752.0,45.84,144.16
17813,2024-11-27,1,115,645,1,230000.0,161913.0,68087.0,50.0,5917.47,62119.53
17814,2025-08-11,5,124,1099,1,48000.0,33033.0,14967.0,499.0,580.28,13887.72
