Review_ID,Product_ID,Customer_ID,Rating,Review_Text
2269,P124,C0662,4,Nice design but a bit expensive.
2270,P114,C0588,4,Nice design but a bit expensive.
2271,P134,C0885,5,Amazing quality for the price. Fast delivery.
2272,P123,C0239,2,"Not good, stopped working after a week."
2273,P114,C0585,2,"Not good, stopped working after a week."
2274,P100,C1038,3,"Average, expected better battery life."
2275,P111,C0845,5,Amazing quality for the price. Fast delivery.
2276,P102,C0572,5,"Perfect, works exactly as described. Thanks TechStore."
2277,P102,C0289,3,"It is okay, nothing special."
2278,P130,C0547,3,"Average, expected better battery life."
2279,P122,C0342,1,"Terrible, do not buy this! Very bad quality."
2280,P107,C1037,5,"Perfect, works exactly as described. Thanks TechStore."
2281,P107,C0260,1,"Terrible, do not buy this! Very bad quality."
2282,P123,C0800,2,"Not good, stopped working after a week."
2283,P105,C0220,4,"Good, but shipping was a bit slow to Guelma."
2284,P104,C0191,3,"Average, expected better battery life."
2285,P137,C1067,3,"Average, expected better battery life."
2286,P112,C1097,5,Amazing quality for the price. Fast delivery.
2287,P124,C0578,1,"Terrible, do not buy this! Very bad quality."
2288,P135,C1188,5,"Excellent product, highly recommended!"
2289,P130,C0529,3,"It is okay, nothing special."
2290,P103,C0703,4,"Works well, satisfied with the purchase."
2291,P100,C1005,3,"Average, expected better battery life."
2292,P102,C0054,4,Nice design but a bit expensive.
2293,P115,C0790,4,"Works well, satisfied with the purchase."
2294,P127,C0349,2,"Not good, stopped working after a week."
2295,P105,C0757,5,Amazing quality for the price. Fast delivery.
2296,P100,C0566,4,"Works well, satisfied with the purchase."
2297,P115,C1007,1,"Waste of money, totally disappointed."
2298,P114,C0905,2,"Not good, stopped working after a week."
2299,P113,C0147,4,"Good, but shipping was a bit slow to Guelma."
2300,P113,C0656,5,"Excellent product, highly recommended!"
2301,P108,C0516,5,"Excellent product, highly recommended!"
2302,P105,C0377,1,"Terrible, do not buy this! Very bad quality."
2303,P117,C0347,4,Nice design but a bit expensive.
2304,P119,C0972,3,"Average, expected better battery life."
2305,P124,C0918,5,"Perfect, works exactly as described. Thanks TechStore."
2306,P117,C0128,1,"Terrible, do not buy this! Very bad quality."
2307,P100,C0621,2,"Not good, stopped working after a week."
2308,P100,C0407,3,"Average, expected better battery life."
2309,P114,C0845,5,"Perfect, works exactly as described. Thanks TechStore."
2310,P115,C0889,2,"Not good, stopped working after a week."
2311,P104,C1011,1,"Terrible, do not buy this! Very bad quality."
2312,P114,C0032,5,Amazing quality for the price. Fast delivery.
2313,P121,C1046,4,"Good, but shipping was a bit slow to Guelma."
2314,P111,C0468,5,"Perfect, works exactly as described. Thanks TechStore."
2315,P104,C0700,4,"Works well, satisfied with the purchase."
2316,P134,C0715,5,"Perfect, works exactly as described. Thanks TechStore."
2317,P133,C0829,4,Nice design but a bit expensive.
2318,P127,C0099,3,"It is okay, nothing special."
2319,P113,C1157,4,Nice design but a bit expensive.
2320,P123,C0922,2,"Not good, stopped working after a week."
2321,P134,C0568,1,"Terrible, do not buy this! Very bad quality."
2322,P137,C1082,4,Nice design but a bit expensive.
2323,P130,C0929,1,"Waste of money, totally disappointed."
2324,P123,C0522,5,"Excellent product, highly recommended!"
2325,P135,C0897,5,"Perfect, works exactly as described. Thanks TechStore."
2326,P107,C0453,3,"Average, expected better battery life."
2327,P131,C0005,1,"Terrible, do not buy this! Very bad quality."
2328,P119,C0286,5,"Excellent product, highly recommended!"
2329,P127,C0560,3,"Average, expected better battery life."
2330,P126,C0031,4,"Good, but shipping was a bit slow to Guelma."
2331,P118,C1077,4,Nice design but a bit expensive.
2332,P116,C0711,1,"Terrible, do not buy this! Very bad quality."
2333,P102,C0397,5,"Perfect, works exactly as described. Thanks TechStore."
2334,P113,C0647,5,Amazing quality for the price. Fast delivery.
2335,P118,C0097,5,"Perfect, works exactly as described. Thanks TechStore."
2336,P118,C0982,5,"Perfect, works exactly as described. Thanks TechStore."
2337,P106,C0966,4,Nice design but a bit expensive.
2338,P106,C0858,4,"Works well, satisfied with the purchase."
2339,P130,C0830,5,"Excellent product, highly recommended!"
2340,P113,C1104,5,"Perfect, works exactly as described. Thanks TechStore."
2341,P128,C0869,2,"Not good, stopped working after a week."
2342,P101,C1187,5,"Excellent product, highly recommended!"
2343,P117,C0896,5,Amazing quality for the price. Fast delivery.
2344,P137,C0752,4,"Good, but shipping was a bit slow to Guelma."
2345,P101,C1168,4,"Works well, satisfied with the purchase."
2346,P117,C0154,3,"It is okay, nothing special."
2347,P107,C0429,5,Amazing quality for the price. Fast delivery.
2348,P102,C0036,1,"Waste of money, totally disappointed."
2349,P115,C0633,4,"Good, but shipping was a bit slow to Guelma."
2350,P103,C0144,3,"Average, expected better battery life."
2351,P126,C0622,4,"Good, but shipping was a bit slow to Guelma."
2352,P127,C0504,2,"Not good, stopped working after a week."
2353,P100,C0481,5,Amazing quality for the price. Fast delivery.
2354,P115,C0061,5,"Excellent product, highly recommended!"
2355,P108,C0902,3,"Average, expected better battery life."
2356,P128,C0258,4,Nice design but a bit expensive.
2357,P124,C0104,3,"It is okay, nothing special."
2358,P101,C0770,5,"Excellent product, highly recommended!"
2359,P106,C0889,2,"Not good, stopped working after a week."
2360,P117,C0419,3,"It is okay, nothing special."
2361,P100,C0040,5,"Perfect, works exactly as described. Thanks TechStore."
2362,P130,C0411,4,"Works well, satisfied with the purchase."
2363,P134,C0881,1,"Waste of money, totally disappointed."
2364,P103,C0799,5,"Perfect, works exactly as described. Thanks TechStore."
2365,P105,C0999,2,"Not good, stopped working after a week."
2366,P118,C0060,5,"Excellent product, highly recommended!"
2367,P105,C0922,3,"Average, expected better battery life."
2368,P132,C0963,2,"Not good, stopped working after a week."
2369,P123,C0376,4,Nice design but a bit expensive.
2370,P135,C0876,1,"Waste of money, totally disappointed."
2371,P107,C1181,3,"Average, expected better battery life."
2372,P126,C1192,5,"Excellent product, highly recommended!"
2373,P106,C0861,1,"Waste of money, totally disappointed."
2374,P125,C0937,3,"It is okay, nothing special."
2375,P137,C1140,1,"Waste of money, totally disappointed."
2376,P106,C0582,5,"Excellent product, highly recommended!"
2377,P119,C1003,4,Nice design but a bit expensive.
2378,P117,C1159,2,"Not good, stopped working after a week."
2379,P125,C1118,5,"Perfect, works exactly as described. Thanks TechStore."
2380,P106,C0865,4,Nice design but a bit expensive.
2381,P129,C0234,1,"Terrible, do not buy this! Very bad quality."
2382,P113,C0206,4,Nice design but a bit expensive.
2383,P136,C1160,4,Nice design but a bit expensive.
2384,P103,C0522,2,"Not good, stopped working after a week."
2385,P121,C0534,5,"Perfect, works exactly as described. Thanks TechStore."
2386,P124,C0638,1,"Terrible, do not buy this! Very bad quality."
2387,P123,C0937,4,"Good, but shipping was a bit slow to Guelma."
2388,P122,C0641,4,Nice design but a bit expensive.
2389,P125,C1048,2,"Not good, stopped working after a week."
2390,P135,C0104,4,"Works well, satisfied with the purchase."
2391,P136,C0347,5,"Excellent product, highly recommended!"
2392,P104,C0629,1,"Waste of money, totally disappointed."
2393,P137,C1014,1,"Waste of money, totally disappointed."
2394,P116,C0681,3,"It is okay, nothing special."
2395,P134,C0977,3,"Average, expected better battery life."
2396,P115,C0905,4,"Good, but shipping was a bit slow to Guelma."
2397,P103,C0028,3,"It is okay, nothing special."
2398,P113,C0242,2,"Not good, stopped working after a week."
2399,P110,C1061,1,"Waste of money, totally disappointed."
2400,P112,C0520,5,Amazing quality for the price. Fast delivery.
2401,P135,C0654,3,"It is okay, nothing special."
2402,P104,C0531,4,Nice design but a bit expensive.
2403,P105,C0486,4,"Works well, satisfied with the purchase."
2404,P100,C0693,4,Nice design but a bit expensive.
2405,P101,C0045,4,Nice design but a bit expensive.
2406,P105,C0547,4,Nice design but a bit expensive.
2407,P115,C0492,5,Amazing quality for the price. Fast delivery.
2408,P109,C1188,4,Nice design but a bit expensive.
2409,P107,C0349,4,Nice design but a bit expensive.
2410,P116,C0629,4,"Works well, satisfied with the purchase."
2411,P123,C0381,1,"Waste of money, totally disappointed."
2412,P100,C0433,4,"Good, but shipping was a bit slow to Guelma."
2413,P118,C0011,4,"Works well, satisfied with the purchase."
2414,P117,C0399,3,"Average, expected better battery life."
2415,P127,C0234,5,"Excellent product, highly recommended!"
2416,P108,C0414,4,"Works well, satisfied with the purchase."
2417,P112,C1008,5,Amazing quality for the price. Fast delivery.
2418,P122,C0986,1,"Terrible, do not buy this! Very bad quality."
2419,P133,C0536,1,"Waste of money, totally disappointed."
2420,P114,C0110,4,"Works well, satisfied with the purchase."
2421,P126,C0738,5,Amazing quality for the price. Fast delivery.
2422,P131,C0052,5,"Excellent product, highly recommended!"
2423,P130,C0861,4,"Good, but shipping was a bit slow to Guelma."
2424,P105,C0152,3,"It is okay, nothing special."
2425,P100,C0466,5,"Perfect, works exactly as described. Thanks TechStore."
2426,P135,C0306,3,"Average, expected better battery life."
2427,P102,C0324,1,"Terrible, do not buy this! Very bad quality."
2428,P104,C0385,1,"Terrible, do not buy this! Very bad quality."
2429,P122,C1125,2,"Not good, stopped working after a week."
2430,P112,C0770,1,"Terrible, do not buy this! Very bad quality."
2431,P125,C0216,3,"Average, expected better battery life."
2432,P116,C0948,5,"Perfect, works exactly as described. Thanks TechStore."
2433,P123,C0614,5,Amazing quality for the price. Fast delivery.
2434,P109,C0008,4,"Good, but shipping was a bit slow to Guelma."
2435,P106,C0616,3,"Average, expected better battery life."
2436,P102,C0187,3,"Average, expected better battery life."
2437,P110,C1032,1,"Waste of money, totally disappointed."
2438,P102,C0848,2,"Not good, stopped working after a week."
2439,P115,C1181,4,Nice design but a bit expensive.
2440,P131,C0110,5,"Excellent product, highly recommended!"
2441,P116,C0457,4,Nice design but a bit expensive.
2442,P103,C0409,4,"Works well, satisfied with the purchase."
2443,P132,C0422,5,"Excellent product, highly recommended!"
2444,P121,C0131,3,"Average, expected better battery life."
2445,P125,C0466,5,Amazing quality for the price. Fast delivery.
2446,P107,C0282,5,"Perfect, works exactly as described. Thanks TechStore."
2447,P137,C0524,5,"Excellent product, highly recommended!"
2448,P132,C0416,5,"Excellent product, highly recommended!"
2449,P113,C0003,5,Amazing quality for the price. Fast delivery.
2450,P122,C1035,1,"Waste of money, totally disappointed."
2451,P109,C0198,4,"Works well, satisfied with the purchase."
2452,P131,C0236,5,Amazing quality for the price. Fast delivery.
2453,P104,C0383,5,"Excellent product, highly recommended!"
2454,P114,C0593,5,Amazing quality for the price. Fast delivery.
2455,P108,C0969,1,"Waste of money, totally disappointed."
2456,P103,C1075,2,"Not good, stopped working after a week."
2457,P114,C1101,5,"Excellent product, highly recommended!"
2458,P129,C1006,4,"Works well, satisfied with the purchase."
2459,P101,C0693,4,"Good, but shipping was a bit slow to Guelma."
2460,P105,C1115,3,"It is okay, nothing special."
2461,P111,C1056,5,Amazing quality for the price. Fast delivery.
2462,P127,C0923,3,"Average, expected better battery life."
2463,P103,C0263,4,Nice design but a bit expensive.
2464,P114,C0120,5,Amazing quality for the price. Fast delivery.
2465,P122,C0039,3,"It is okay, nothing special."
2466,P114,C0078,5,Amazing quality for the price. Fast delivery.
2467,P109,C0353,5,"Excellent product, highly recommended!"
2468,P118,C0599,3,"Average, expected better battery life."
2469,P136,C0047,3,"It is okay, nothing special."
2470,P115,C0496,2,"Not good, stopped working after a week."
2471,P128,C0146,5,"Perfect, works exactly as described. Thanks TechStore."
2472,P133,C0233,3,"Average, expected better battery life."
2473,P104,C0735,5,Amazing quality for the price. Fast delivery.
2474,P126,C0045,5,Amazing quality for the price. Fast delivery.
2475,P104,C1160,1,"Terrible, do not buy this! Very bad quality."
2476,P126,C0939,4,"Good, but shipping was a bit slow to Guelma."
2477,P112,C0280,5,"Excellent product, highly recommended!"
2478,P130,C1079,3,"Average, expected better battery life."
2479,P112,C0176,5,Amazing quality for the price. Fast delivery.
2480,P120,C1073,1,"Terrible, do not buy this! Very bad quality."
2481,P114,C1002,3,"Average, expected better battery life."
2482,P100,C0082,1,"Terrible, do not buy this! Very bad quality."
2483,P118,C0467,1,"Terrible, do not buy this! Very bad quality."
2484,P131,C1025,1,"Terrible, do not buy this! Very bad quality."
2485,P107,C0458,2,"Not good, stopped working after a week."
2486,P105,C0314,5,Amazing quality for the price. Fast delivery.
2487,P122,C0866,5,"Excellent product, highly recommended!"
2488,P103,C1038,1,"Waste of money, totally disappointed."
2489,P107,C0433,2,"Not good, stopped working after a week."
2490,P102,C0879,5,Amazing quality for the price. Fast delivery.
2491,P118,C0439,1,"Terrible, do not buy this! Very bad quality."
2492,P116,C0545,1,"Terrible, do not buy this! Very bad quality."
2493,P132,C0304,5,Amazing quality for the price. Fast delivery.
2494,P135,C0442,5,"Perfect, works exactly as described. Thanks TechStore."
2495,P130,C0449,4,"Works well, satisfied with the purchase."
2496,P100,C0536,4,"Works well, satisfied with the purchase."
2497,P129,C0608,4,"Good, but shipping was a bit slow to Guelma."
2498,P106,C1141,5,Amazing quality for the price. Fast delivery.
2499,P122,C0907,1,"Waste of money, totally disappointed."
2500,P129,C0476,1,"Waste of money, totally disappointed."
2501,P120,C1146,1,"Terrible, do not buy this! Very bad quality."
2502,P134,C0559,1,"Waste of money, totally disappointed."
2503,P134,C0134,2,"Not good, stopped working after a week."
2504,P109,C0066,1,"Waste of money, totally disappointed."
2505,P133,C0312,5,"Excellent product, highly recommended!"
2506,P125,C0211,3,"It is okay, nothing special."
2507,P134,C0676,4,Nice design but a bit expensive.
2508,P105,C0577,5,"Perfect, works exactly as described. Thanks TechStore."
2509,P134,C0230,5,"Perfect, works exactly as described. Thanks TechStore."
2510,P118,C1133,5,"Perfect, works exactly as described. Thanks TechStore."
2511,P111,C0681,3,"Average, expected better battery life."
2512,P134,C0021,3,"Average, expected better battery life."
2513,P102,C0140,3,"It is okay, nothing special."
2514,P112,C0663,4,"Works well, satisfied with the purchase."
2515,P110,C0491,1,"Waste of money, totally disappointed."
2516,P104,C1109,3,"It is okay, nothing special."
2517,P104,C0273,4,"Good, but shipping was a bit slow to Guelma."
2518,P116,C0543,5,Amazing quality for the price. Fast delivery.
2519,P121,C0323,3,"Average, expected better battery life."
2520,P124,C0998,5,"Perfect, works exactly as described. Thanks TechStore."
2521,P132,C0802,3,"It is okay, nothing special."
2522,P131,C0614,5,"Excellent product, highly recommended!"
2523,P137,C0041,1,"Waste of money, totally disappointed."
2524,P125,C0854,1,"Terrible, do not buy this! Very bad quality."
2525,P130,C0009,3,"Average, expected better battery life."
2526,P104,C1101,5,"Excellent product, highly recommended!"
2527,P131,C0101,4,"Works well, satisfied with the purchase."
2528,P123,C0452,4,"Works well, satisfied with the purchase."
2529,P107,C0074,3,"Average, expected better battery life."
2530,P125,C0976,4,"Works well, satisfied with the purchase."
2531,P105,C0513,3,"Average, expected better battery life."
2532,P121,C0324,3,"Average, expected better battery life."
2533,P127,C0714,4,Nice design but a bit expensive.
2534,P116,C0154,5,"Perfect, works exactly as described. Thanks TechStore."
2535,P108,C0448,5,"Perfect, works exactly as described. Thanks TechStore."
2536,P127,C0833,4,"Good, but shipping was a bit slow to Guelma."
2537,P123,C0214,5,"Excellent product, highly recommended!"
2538,P126,C0969,3,"Average, expected better battery life."
2539,P105,C0879,2,"Not good, stopped working after a week."
2540,P119,C0379,4,Nice design but a bit expensive.
2541,P132,C0876,4,"Works well, satisfied with the purchase."
2542,P132,C0552,5,"Perfect, works exactly as described. Thanks TechStore."
2543,P131,C0301,1,"Terrible, do not buy this! Very bad quality."
2544,P118,C0195,4,"Good, but shipping was a bit slow to Guelma."
2545,P106,C0104,5,"Perfect, works exactly as described. Thanks TechStore."
2546,P137,C0879,4,Nice design but a bit expensive.
2547,P101,C0400,2,"Not good, stopped working after a week."
2548,P104,C0638,4,"Good, but shipping was a bit slow to Guelma."
2549,P124,C1188,1,"Terrible, do not buy this! Very bad quality."
2550,P127,C0343,2,"Not good, stopped working after a week."
2551,P135,C0538,1,"Terrible, do not buy this! Very bad quality."
2552,P130,C0240,2,"Not good, stopped working after a week."
2553,P118,C0158,1,"Terrible, do not buy this! Very bad quality."
2554,P133,C0401,4,"Good, but shipping was a bit slow to Guelma."
2555,P125,C0739,3,"It is okay, nothing special."
2556,P113,C0066,5,Amazing quality for the price. Fast delivery.
2557,P101,C0397,4,Nice design but a bit expensive.
2558,P135,C0909,4,"Works well, satisfied with the purchase."
2559,P132,C0489,1,"Waste of money, totally disappointed."
2560,P101,C0940,3,"Average, expected better battery life."
2561,P125,C1013,1,"Waste of money, totally disappointed."
2562,P114,C0170,5,"Perfect, works exactly as described. Thanks TechStore."
2563,P111,C0069,4,"Good, but shipping was a bit slow to Guelma."
2564,P108,C1076,1,"Waste of money, totally disappointed."
2565,P114,C0386,3,"Average, expected better battery life."
2566,P112,C1012,3,"Average, expected better battery life."
2567,P110,C0495,1,"Waste of money, totally disappointed."
2568,P103,C0824,1,"Waste of money, totally disappointed."
2569,P102,C0957,5,"Perfect, works exactly as described. Thanks TechStore."
2570,P126,C0807,4,"Good, but shipping was a bit slow to Guelma."
2571,P111,C0662,3,"Average, expected better battery life."
2572,P119,C0751,2,"Not good, stopped working after a week."
2573,P118,C0160,1,"Terrible, do not buy this! Very bad quality."
2574,P108,C0527,5,"Perfect, works exactly as described. Thanks TechStore."
2575,P117,C0727,1,"Waste of money, totally disappointed."
2576,P125,C0588,5,Amazing quality for the price. Fast delivery.
2577,P108,C1046,5,"Excellent product, highly recommended!"
2578,P106,C0419,5,Amazing quality for the price. Fast delivery.
2579,P129,C0742,3,"It is okay, nothing special."
2580,P124,C0889,2,"Not good, stopped working after a week."
2581,P133,C0513,2,"Not good, stopped working after a week."
2582,P105,C1192,4,Nice design but a bit expensive.
2583,P112,C0995,3,"Average, expected better battery life."
2584,P128,C0498,1,"Terrible, do not buy this! Very bad quality."
2585,P122,C0703,1,"Terrible, do not buy this! Very bad quality."
2586,P131,C0705,4,"Good, but shipping was a bit slow to Guelma."
2587,P125,C0953,3,"Average, expected better battery life."
2588,P105,C0767,1,"Waste of money, totally disappointed."
2589,P130,C0440,4,"Good, but shipping was a bit slow to Guelma."
2590,P112,C0274,2,"Not good, stopped working after a week."
2591,P111,C0212,5,"Perfect, works exactly as described. Thanks TechStore."
2592,P129,C1043,4,Nice design but a bit expensive.
2593,P114,C1164,5,"Perfect, works exactly as described. Thanks TechStore."
2594,P119,C0673,4,"Works well, satisfied with the purchase."
2595,P114,C0117,5,"Excellent product, highly recommended!"
2596,P103,C0620,5,Amazing quality for the price. Fast delivery.
2597,P109,C0873,4,Nice design but a bit expensive.
2598,P119,C0899,1,"Terrible, do not buy this! Very bad quality."
2599,P106,C0411,5,Amazing quality for the price. Fast delivery.
2600,P121,C0722,2,"Not good, stopped working after a week."
2601,P133,C1136,3,"Average, expected better battery life."
2602,P123,C0240,1,"Waste of money, totally disappointed."
2603,P114,C0979,4,"Good, but shipping was a bit slow to Guelma."
2604,P128,C0640,1,"Waste of money, totally disappointed."
2605,P133,C0323,1,"Waste of money, totally disappointed."
2606,P118,C1200,3,"Average, expected better battery life."
2607,P123,C0423,4,"Works well, satisfied with the purchase."
2608,P116,C0498,4,Nice design but a bit expensive.
2609,P101,C0266,4,Nice design but a bit expensive.
2610,P114,C0972,2,"Not good, stopped working after a week."
2611,P122,C0086,1,"Waste of money, totally disappointed."
2612,P133,C0624,3,"It is okay, nothing special."
2613,P128,C0073,5,"Perfect, works exactly as described. Thanks TechStore."
2614,P125,C0407,4,Nice design but a bit expensive.
2615,P122,C0876,1,"Terrible, do not buy this! Very bad quality."
2616,P100,C0525,1,"Waste of money, totally disappointed."
2617,P123,C0597,5,Amazing quality for the price. Fast delivery.
2618,P124,C0659,1,"Waste of money, totally disappointed."
2619,P117,C0680,4,"Works well, satisfied with the purchase."
2620,P106,C0337,2,"Not good, stopped working after a week."
2621,P128,C0920,5,"Excellent product, highly recommended!"
2622,P111,C0638,4,Nice design but a bit expensive.
2623,P107,C0889,3,"It is okay, nothing special."
2624,P131,C0823,2,"Not good, stopped working after a week."
2625,P111,C0631,3,"Average, expected better battery life."
2626,P108,C1166,1,"Waste of money, totally disappointed."
2627,P124,C0414,1,"Terrible, do not buy this! Very bad quality."
2628,P129,C0899,4,Nice design but a bit expensive.
2629,P108,C0486,4,"Good, but shipping was a bit slow to Guelma."
2630,P107,C0080,4,"Works well, satisfied with the purchase."
2631,P117,C1020,4,"Good, but shipping was a bit slow to Guelma."
2632,P119,C1162,5,"Excellent product, highly recommended!"
2633,P115,C0205,5,Amazing quality for the price. Fast delivery.
2634,P107,C0216,5,"Excellent product, highly recommended!"
2635,P119,C1115,5,"Excellent product, highly recommended!"
2636,P126,C0173,4,Nice design but a bit expensive.
2637,P127,C0580,4,"Works well, satisfied with the purchase."
2638,P129,C1026,4,"Works well, satisfied with the purchase."
2639,P116,C0161,2,"Not good, stopped working after a week."
2640,P135,C0730,3,"Average, expected better battery life."
2641,P132,C0976,5,Amazing quality for the price. Fast delivery.
2642,P116,C0670,2,"Not good, stopped working after a week."
2643,P120,C0670,4,"Good, but shipping was a bit slow to Guelma."
2644,P104,C0155,4,Nice design but a bit expensive.
2645,P106,C0143,4,"Works well, satisfied with the purchase."
2646,P107,C0635,2,"Not good, stopped working after a week."
2647,P130,C0653,4,"Works well, satisfied with the purchase."
2648,P129,C0476,2,"Not good, stopped working after a week."
2649,P104,C0114,5,Amazing quality for the price. Fast delivery.
2650,P111,C1040,5,"Perfect, works exactly as described. Thanks TechStore."
2651,P105,C1105,1,"Terrible, do not buy this! Very bad quality."
2652,P120,C1078,3,"It is okay, nothing special."
2653,P113,C0572,1,"Terrible, do not buy this! Very bad quality."
2654,P132,C0347,4,Nice design but a bit expensive.
2655,P118,C0790,4,Nice design but a bit expensive.
2656,P113,C0440,3,"Average, expected better battery life."
2657,P113,C0513,4,Nice design but a bit expensive.
2658,P110,C0031,4,"Good, but shipping was a bit slow to Guelma."
2659,P114,C0261,5,"Perfect, works exactly as described. Thanks TechStore."
2660,P133,C0431,4,Nice design but a bit expensive.
2661,P119,C0284,4,"Works well, satisfied with the purchase."
2662,P123,C1063,2,"Not good, stopped working after a week."
2663,P105,C0875,5,"Excellent product, highly recommended!"
2664,P115,C0597,2,"Not good, stopped working after a week."
2665,P134,C0143,4,Nice design but a bit expensive.
2666,P101,C0482,4,"Good, but shipping was a bit slow to Guelma."
2667,P124,C0177,4,Nice design but a bit expensive.
2668,P120,C1033,4,Nice design but a bit expensive.
2669,P116,C0634,4,"Good, but shipping was a bit slow to Guelma."
2670,P118,C1044,2,"Not good, stopped working after a week."
2671,P135,C0433,2,"Not good, stopped working after a week."
2672,P115,C0622,2,"Not good, stopped working after a week."
2673,P130,C1137,1,"Waste of money, totally disappointed."
2674,P106,C0471,4,Nice design but a bit expensive.
2675,P107,C0945,1,"Terrible, do not buy this! Very bad quality."
2676,P114,C1103,3,"Average, expected better battery life."
2677,P119,C0832,1,"Terrible, do not buy this! Very bad quality."
2678,P112,C0937,1,"Waste of money, totally disappointed."
2679,P136,C0248,5,"Perfect, works exactly as described. Thanks TechStore."
2680,P125,C0937,2,"Not good, stopped working after a week."
2681,P117,C0266,4,Nice design but a bit expensive.
2682,P128,C1193,2,"Not good, stopped working after a week."
2683,P116,C0440,3,"Average, expected better battery life."
2684,P123,C1067,4,"Works well, satisfied with the purchase."
2685,P118,C1132,1,"Terrible, do not buy this! Very bad quality."
2686,P121,C0073,4,Nice design but a bit expensive.
2687,P113,C0247,5,"Perfect, works exactly as described. Thanks TechStore."
2688,P121,C0228,1,"Terrible, do not buy this! Very bad quality."
2689,P107,C0635,5,Amazing quality for the price. Fast delivery.
2690,P113,C1077,3,"It is okay, nothing special."
2691,P122,C0993,4,"Good, but shipping was a bit slow to Guelma."
2692,P128,C0381,3,"It is okay, nothing special."
2693,P105,C0002,1,"Waste of money, totally disappointed."
2694,P132,C0312,5,"Excellent product, highly recommended!"
2695,P131,C0959,4,"Works well, satisfied with the purchase."
2696,P117,C0541,1,"Terrible, do not buy this! Very bad quality."
2697,P134,C0428,3,"Average, expected better battery life."
2698,P114,C1009,3,"Average, expected better battery life."
2699,P125,C1054,1,"Waste of money, totally disappointed."
2700,P107,C0304,2,"Not good, stopped working after a week."
2701,P131,C0112,5,"Perfect, works exactly as described. Thanks TechStore."
2702,P126,C0147,4,"Good, but shipping was a bit slow to Guelma."
2703,P116,C0249,3,"It is okay, nothing special."
2704,P135,C0407,4,Nice design but a bit expensive.
2705,P117,C0020,5,"Perfect, works exactly as described. Thanks TechStore."
2706,P115,C0880,2,"Not good, stopped working after a week."
2707,P101,C0976,1,"Terrible, do not buy this! Very bad quality."
2708,P134,C0646,3,"It is okay, nothing special."
2709,P117,C0571,1,"Terrible, do not buy this! Very bad quality."
2710,P103,C0649,1,"Terrible, do not buy this! Very bad quality."
2711,P119,C0102,3,"It is okay, nothing special."
2712,P117,C0074,1,"Terrible, do not buy this! Very bad quality."
2713,P123,C0097,4,"Works well, satisfied with the purchase."
2714,P110,C0981,4,"Works well, satisfied with the purchase."
2715,P109,C0244,4,"Good, but shipping was a bit slow to Guelma."
2716,P128,C0957,4,"Good, but shipping was a bit slow to Guelma."
2717,P127,C0080,1,"Terrible, do not buy this! Very bad quality."
2718,P123,C0921,4,"Good, but shipping was a bit slow to Guelma."
2719,P133,C1116,4,"Good, but shipping was a bit slow to Guelma."
2720,P131,C0579,5,Amazing quality for the price. Fast delivery.
2721,P115,C0121,5,"Excellent product, highly recommended!"
2722,P101,C0702,4,"Works well, satisfied with the purchase."
2723,P101,C0209,4,"Works well, satisfied with the purchase."
2724,P112,C0751,3,"Average, expected better battery life."
2725,P110,C0287,4,"Good, but shipping was a bit slow to Guelma."
2726,P134,C0932,5,"Perfect, works exactly as described. Thanks TechStore."
2727,P116,C0143,5,"Perfect, works exactly as described. Thanks TechStore."
2728,P116,C0192,1,"Terrible, do not buy this! Very bad quality."
2729,P126,C0776,5,Amazing quality for the price. Fast delivery.
2730,P128,C1084,5,"Perfect, works exactly as described. Thanks TechStore."
2731,P100,C0306,5,"Perfect, works exactly as described. Thanks TechStore."
2732,P117,C0381,5,Amazing quality for the price. Fast delivery.
2733,P130,C0483,1,"Terrible, do not buy this! Very bad quality."
2734,P129,C0380,4,"Works well, satisfied with the purchase."
2735,P113,C0446,3,"Average, expected better battery life."
2736,P125,C0062,1,"Waste of money, totally disappointed."
2737,P111,C0830,4,"Works well, satisfied with the purchase."
2738,P127,C0340,1,"Waste of money, totally disappointed."
2739,P128,C0692,3,"It is okay, nothing special."
2740,P113,C0490,5,"Perfect, works exactly as described. Thanks TechStore."
2741,P110,C0049,3,"Average, expected better battery life."
2742,P106,C0010,1,"Terrible, do not buy this! Very bad quality."
2743,P123,C1175,5,"Excellent product, highly recommended!"
2744,P132,C0437,3,"It is okay, nothing special."
2745,P102,C0273,4,Nice design but a bit expensive.
2746,P119,C0115,4,Nice design but a bit expensive.
2747,P101,C0013,1,"Waste of money, totally disappointed."
2748,P137,C0375,5,"Perfect, works exactly as described. Thanks TechStore."
2749,P121,C0081,4,"Good, but shipping was a bit slow to Guelma."
2750,P118,C0572,5,Amazing quality for the price. Fast delivery.
2751,P109,C0583,4,"Works well, satisfied with the purchase."
2752,P118,C0701,4,"Works well, satisfied with the purchase."
2753,P129,C0465,1,"Waste of money, totally disappointed."
2754,P110,C0995,2,"Not good, stopped working after a week."
2755,P126,C1102,4,Nice design but a bit expensive.
2756,P132,C0427,2,"Not good, stopped working after a week."
2757,P123,C0295,2,"Not good, stopped working after a week."
2758,P117,C0853,5,"Perfect, works exactly as described. Thanks TechStore."
2759,P100,C0762,4,Nice design but a bit expensive.
2760,P122,C0436,4,Nice design but a bit expensive.
2761,P130,C1173,4,Nice design but a bit expensive.
2762,P100,C0224,1,"Terrible, do not buy this! Very bad quality."
