Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue
22641,2024-11-01 17:44:00,6,P117,C1197,1,290000.0
22642,2025-05-21 20:46:00,9,P115,C0049,1,230000.0
22643,2025-07-03 12:08:00,6,P119,C0299,1,2800.0
22644,2025-12-14 20:39:00,2,P118,C0292,1,3500.0
22645,2025-01-24 18:14:00,2,P105,C1027,1,85000.0
22646,2025-08-28 13:11:00,5,P120,C0782,2,3000.0
22647,2023-01-08 10:34:00,8,P136,C0662,5,12500.0
22648,2025-07-19 20:39:00,2,P137,C1144,1,2200.0
22649,2025-01-24 14:02:00,4,P119,C0247,2,5600.0
22650,2023-12-22 17:10:00,1,P132,C0998,1,38000.0
22651,2025-09-29 16:10:00,9,P101,C0197,1,260000.0
22652,2024-03-06 19:40:00,4,P105,C0664,1,85000.0
22653,2023-03-06 18:17:00,7,P125,C0045,2,9000.0
22654,2023-05-30 15:50:00,1,P125,C0277,2,9000.0
22655,2025-08-06 19:11:00,3,P122,C0962,1,68000.0
22656,2024-01-10 20:46:00,1,P137,C0441,1,2200.0
22657,2024-03-07 18:20:00,1,P125,C0852,1,4500.0
22658,2024-09-27 17:55:00,7,P132,C0138,1,38000.0
22659,2024-02-01 13:40:00,1,P103,C0292,1,98000.0
22660,2024-10-09 17:07:00,1,P137,C0696,2,4400.0
22661,2024-05-03 20:09:00,4,P137,C0336,3,6600.0
22662,2023-12-22 12:53:00,6,P121,C0327,5,4000.0
22663,2024-05-18 14:58:00,5,P109,C0180,1,42000.0
22664,2023-06-13 13:08:00,4,P121,C1148,1,800.0
22665,2023-01-13 12:13:00,2,P118,C0263,1,3500.0
22666,2025-02-21 09:53:00,3,P119,C0031,1,2800.0
22667,2024-04-21 17:49:00,12,P123,C0592,1,9500.0
22668,2025-05-02 16:24:00,3,P137,C0756,5,11000.0
22669,2024-09-11 14:44:00,12,P121,C0918,3,2400.0
22670,2024-06-17 14:33:00,5,P108,C0110,1,48000.0
22671,2025-07-09 13:56:00,1,P121,C0624,2,1600.0
22672,2025-06-01 18:42:00,4,P137,C0523,5,11000.0
22673,2024-03-05 11:28:00,5,P136,C0858,1,2500.0
22674,2024-05-11 17:40:00,1,P125,C1121,5,22500.0
22675,2025-03-23 19:13:00,1,P120,C0604,1,1500.0
22676,2024-08-22 15:04:00,1,P128,C0961,1,58000.0
22677,2023-07-19 14:26:00,5,P110,C0065,1,24000.0
22678,2023-07-01 13:28:00,6,P130,C1013,1,130000.0
22679,2023-07-01 17:00:00,2,P125,C0911,1,4500.0
22680,2025-01-01 19:34:00,8,P119,C0892,3,8400.0
22681,2025-09-04 13:28:00,2,P108,C0287,1,48000.0
22682,2023-10-11 13:59:00,2,P130,C0587,1,130000.0
22683,2024-03-29 15:53:00,2,P136,C0648,1,2500.0
22684,2023-05-08 19:45:00,1,P121,C0224,3,2400.0
22685,2024-10-04 20:17:00,4,P113,C0378,1,58000.0
22686,2023-01-22 09:23:00,10,P137,C0587,2,4400.0
22687,2025-12-13 12:58:00,3,P136,C0788,2,5000.0
22688,2023-01-29 19:52:00,4,P109,C0034,1,42000.0
22689,2023-08-16 17:48:00,2,P136,C0311,1,2500.0
22690,2025-01-20 12:37:00,9,P114,C1070,1,75000.0
22691,2023-11-16 18:10:00,3,P137,C1091,1,2200.0
22692,2023-10-22 15:08:00,2,P108,C0868,1,48000.0
22693,2024-12-04 10:17:00,2,P137,C0338,5,11000.0
22694,2025-05-05 18:34:00,7,P118,C0079,5,17500.0
22695,2023-04-16 13:58:00,4,P135,C0539,1,12000.0
22696,2023-03-27 15:49:00,4,P133,C1101,1,45000.0
22697,2024-12-24 15:11:00,7,P125,C0378,2,9000.0
22698,2025-12-12 14:33:00,1,P124,C0546,1,48000.0
22699,2025-04-04 19:21:00,5,P120,C0134,3,4500.0
22700,2023-06-22 18:25:00,9,P136,C0770,1,2500.0
22701,2023-06-01 13:27:00,3,P120,C0760,2,3000.0
22702,2024-04-11 10:47:00,4,P120,C0559,3,4500.0
22703,2024-03-11 20:57:00,2,P104,C0784,1,310000.0
22704,2023-07-25 12:20:00,1,P125,C0161,1,4500.0
22705,2024-11-27 09:38:00,7,P125,C0517,2,9000.0
22706,2024-12-18 09:35:00,1,P108,C0641,1,48000.0
22707,2023-05-01 14:57:00,1,P118,C0703,1,3500.0
22708,2024-06-08 15:13:00,3,P121,C0355,1,800.0
22709,2023-06-19 17:35:00,1,P109,C0125,1,42000.0
22710,2025-06-21 16:21:00,3,P137,C0165,1,2200.0
22711,2024-09-04 20:06:00,9,P131,C0838,1,360000.0
22712,2023-10-02 19:04:00,10,P129,C0036,1,68000.0
22713,2023-04-22 15:14:00,7,P113,C0077,1,58000.0
22714,2024-05-23 19:42:00,4,P123,C0100,1,9500.0
22715,2025-05-16 09:11:00,6,P108,C0775,1,48000.0
22716,2023-01-05 13:59:00,8,P127,C0840,1,9500.0
22717,2024-01-01 17:10:00,2,P110,C0294,1,24000.0
22718,2024-02-06 12:10:00,2,P133,C1040,1,45000.0
22719,2023-03-09 09:15:00,9,P119,C1126,3,8400.0
22720,2025-05-01 11:21:00,10,P135,C0327,1,12000.0
22721,2025-08-15 20:07:00,3,P121,C0079,2,1600.0
22722,2023-01-12 11:45:00,10,P120,C0109,1,1500.0
22723,2023-06-28 12:33:00,1,P106,C0428,1,320000.0
22724,2025-03-31 11:17:00,2,P106,C0853,1,320000.0
22725,2025-12-18 19:43:00,1,P135,C0403,1,12000.0
22726,2023-11-23 14:28:00,2,P136,C0486,3,7500.0
22727,2023-03-04 18:02:00,2,P137,C0777,5,11000.0
22728,2025-08-22 11:34:00,3,P125,C0003,2,9000.0
22729,2023-11-03 15:53:00,2,P113,C0942,1,58000.0
22730,2023-06-13 18:56:00,1,P101,C1005,1,260000.0
22731,2024-12-07 16:17:00,10,P129,C0816,1,68000.0
22732,2023-05-09 19:48:00,4,P136,C1155,2,5000.0
22733,2025-03-14 19:37:00,3,P133,C0727,1,45000.0
22734,2023-06-10 19:34:00,1,P121,C0488,2,1600.0
22735,2024-06-24 09:25:00,10,P120,C0293,2,3000.0
22736,2023-09-04 18:22:00,11,P118,C1096,3,10500.0
22737,2024-07-24 15:22:00,10,P136,C1162,2,5000.0
22738,2024-06-15 20:39:00,5,P119,C0216,2,5600.0
22739,2023-08-19 09:31:00,6,P112,C0321,1,38000.0
22740,2025-03-16 11:35:00,2,P119,C1087,3,8400.0
22741,2024-10-01 18:56:00,5,P127,C0090,1,9500.0
22742,2023-11-03 11:10:00,1,P121,C0710,1,800.0
22743,2025-02-02 16:16:00,3,P121,C0898,2,1600.0
22744,2025-12-15 11:14:00,1,P135,C0514,1,12000.0
22745,2025-10-21 18:51:00,9,P119,C0652,3,8400.0
22746,2023-03-07 19:43:00,11,P114,C0980,1,75000.0
22747,2025-02-20 19:44:00,4,P133,C1118,1,45000.0
22748,2025-04-15 15:04:00,3,P108,C0527,1,48000.0
22749,2023-01-25 13:25:00,5,P118,C0443,2,7000.0
22750,2023-10-13 17:05:00,9,P136,C0135,3,7500.0
22751,2025-02-11 09:23:00,1,P120,C0252,5,7500.0
22752,2024-02-28 16:11:00,7,P113,C0190,1,58000.0
22753,2023-08-30 20:35:00,1,P120,C0369,5,7500.0
22754,2023-10-12 18:59:00,6,P127,C0803,1,9500.0
22755,2025-08-20 12:12:00,9,P120,C1037,3,4500.0
22756,2024-09-10 12:02:00,5,P120,C0750,3,4500.0
22757,2025-11-02 18:57:00,7,P136,C0003,2,5000.0
22758,2023-08-11 13:45:00,7,P119,C0302,1,2800.0
22759,2023-08-05 20:15:00,2,P119,C0289,3,8400.0
22760,2025-11-02 19:48:00,6,P124,C1088,1,48000.0
22761,2023-12-19 15:24:00,4,P115,C1060,1,230000.0
22762,2023-02-07 18:53:00,1,P119,C0695,1,2800.0
22763,2023-06-13 16:23:00,10,P112,C1116,1,38000.0
22764,2023-11-14 13:35:00,4,P136,C0669,3,7500.0
22765,2024-06-08 12:57:00,5,P118,C0911,1,3500.0
22766,2024-04-06 13:13:00,5,P136,C0177,2,5000.0
22767,2025-05-15 20:08:00,6,P136,C0995,3,7500.0
22768,2023-01-06 15:13:00,1,P125,C0372,1,4500.0
22769,2025-10-19 10:32:00,9,P125,C0193,5,22500.0
22770,2023-01-03 18:39:00,2,P123,C1053,1,9500.0
22771,2025-11-05 12:35:00,2,P121,C1042,1,800.0
22772,2025-08-13 17:30:00,4,P118,C0865,2,7000.0
22773,2023-01-05 15:54:00,9,P110,C0122,1,24000.0
22774,2025-10-12 14:22:00,4,P100,C0690,1,125000.0
22775,2024-04-24 13:27:00,4,P102,C1030,1,195000.0
22776,2024-11-11 12:44:00,1,P118,C0572,2,7000.0
22777,2023-02-17 19:34:00,3,P137,C0978,2,4400.0
22778,2025-09-16 19:23:00,5,P124,C0127,1,48000.0
22779,2025-08-25 14:26:00,2,P120,C0316,1,1500.0
22780,2023-07-12 12:49:00,1,P137,C0962,1,2200.0
22781,2023-09-28 15:19:00,1,P119,C0568,2,5600.0
22782,2025-12-09 10:30:00,6,P131,C0071,1,360000.0
22783,2023-08-15 13:33:00,1,P104,C1047,1,310000.0
22784,2024-03-16 19:07:00,9,P125,C0707,3,13500.0
22785,2024-08-18 14:38:00,1,P134,C0611,1,28000.0
22786,2023-10-19 16:01:00,2,P119,C0554,3,8400.0
22787,2025-02-18 15:42:00,6,P120,C0597,3,4500.0
22788,2024-06-17 10:55:00,3,P110,C0934,1,24000.0
22789,2025-02-25 13:51:00,11,P137,C0113,1,2200.0
22790,2024-01-05 20:44:00,4,P136,C0613,2,5000.0
22791,2024-05-30 19:29:00,1,P113,C0035,1,58000.0
22792,2023-04-30 18:34:00,2,P123,C0785,1,9500.0
22793,2024-07-14 17:08:00,3,P121,C0914,5,4000.0
22794,2024-02-17 11:46:00,9,P118,C0066,2,7000.0
22795,2025-11-04 16:38:00,12,P130,C0436,1,130000.0
22796,2025-10-08 17:59:00,6,P130,C1044,1,130000.0
22797,2025-07-12 12:12:00,2,P137,C0170,2,4400.0
22798,2023-09-07 13:58:00,4,P125,C0497,1,4500.0
22799,2023-03-30 20:01:00,3,P111,C0994,1,185000.0
22800,2025-11-10 13:39:00,2,P118,C0189,1,3500.0
22801,2023-08-09 17:38:00,7,P120,C0642,1,1500.0
22802,2024-11-06 18:25:00,8,P136,C1018,1,2500.0
22803,2024-03-23 12:17:00,5,P137,C0115,5,11000.0
22804,2025-10-22 16:23:00,6,P137,C0640,1,2200.0
22805,2024-02-16 19:20:00,2,P109,C1181,1,42000.0
22806,2025-10-04 09:28:00,1,P109,C1012,1,42000.0
22807,2024-05-11 18:22:00,4,P118,C0277,2,7000.0
22808,2025-12-11 12:13:00,7,P128,C0834,1,58000.0
22809,2025-03-03 14:09:00,7,P133,C1191,1,45000.0
22810,2023-05-06 19:38:00,11,P137,C0344,3,6600.0
22811,2025-04-16 18:01:00,6,P137,C0025,2,4400.0
22812,2023-12-23 13:16:00,11,P120,C0756,1,1500.0
22813,2025-03-08 14:49:00,3,P135,C0392,1,12000.0
22814,2023-07-02 13:42:00,1,P118,C1155,3,10500.0
22815,2024-12-31 17:45:00,3,P137,C0231,5,11000.0
22816,2025-12-22 13:36:00,5,P119,C0086,1,2800.0
22817,2024-11-20 13:33:00,7,P124,C0025,1,48000.0
22818,2024-01-04 20:52:00,7,P126,C1005,1,24000.0
22819,2023-10-16 15:30:00,9,P124,C0631,1,48000.0
22820,2025-02-09 16:20:00,6,P118,C0779,1,3500.0
22821,2024-04-09 19:46:00,1,P101,C0793,1,260000.0
22822,2023-11-16 20:04:00,1,P121,C0207,3,2400.0
22823,2024-06-06 11:18:00,2,P125,C1095,1,4500.0
22824,2025-05-23 19:12:00,2,P135,C0454,1,12000.0
22825,2025-06-09 15:30:00,1,P121,C0880,2,1600.0
22826,2024-04-28 15:59:00,6,P119,C1070,5,14000.0
22827,2024-02-11 11:03:00,4,P103,C0763,1,98000.0
22828,2025-05-09 10:52:00,12,P113,C0872,1,58000.0
22829,2025-06-30 12:36:00,3,P109,C0282,1,42000.0
22830,2024-05-09 12:09:00,1,P109,C0127,1,42000.0
22831,2023-04-13 17:38:00,3,P125,C0320,5,22500.0
22832,2023-08-16 12:17:00,1,P120,C0532,1,1500.0
22833,2023-03-22 12:24:00,8,P121,C0771,2,1600.0
22834,2024-10-29 10:11:00,2,P121,C0548,2,1600.0
22835,2025-09-17 12:00:00,12,P118,C0630,1,3500.0
22836,2024-05-25 15:51:00,5,P130,C0619,1,130000.0
22837,2025-06-19 10:48:00,5,P108,C0012,1,48000.0
22838,2024-03-26 18:34:00,12,P121,C0545,2,1600.0
22839,2023-12-29 18:40:00,4,P120,C0528,2,3000.0
22840,2023-03-14 14:37:00,6,P120,C0226,1,1500.0
22841,2024-09-10 12:04:00,11,P119,C0342,2,5600.0
22842,2023-06-23 15:38:00,6,P103,C1140,1,98000.0
22843,2023-04-04 09:57:00,1,P134,C1040,1,28000.0
22844,2025-01-18 19:41:00,4,P120,C0149,1,1500.0
22845,2024-03-12 12:13:00,4,P109,C0810,1,42000.0
22846,2025-07-31 17:43:00,9,P118,C0122,5,17500.0
22847,2023-12-24 10:51:00,4,P120,C0675,3,4500.0
22848,2025-09-08 20:48:00,4,P118,C0139,1,3500.0
22849,2024-12-07 18:14:00,2,P119,C0606,1,2800.0
22850,2023-10-26 17:56:00,2,P123,C0662,1,9500.0
22851,2025-07-13 18:29:00,8,P128,C0231,1,58000.0
22852,2025-10-03 13:11:00,3,P113,C0269,1,58000.0
22853,2025-03-13 10:49:00,2,P125,C0952,3,13500.0
22854,2025-09-19 20:55:00,7,P113,C1094,1,58000.0
22855,2025-05-08 13:59:00,7,P118,C0351,2,7000.0
22856,2024-07-02 16:48:00,5,P117,C1174,1,290000.0
22857,2025-06-17 11:25:00,6,P136,C0006,2,5000.0
22858,2024-06-21 20:39:00,3,P125,C0383,1,4500.0
22859,2024-06-19 12:07:00,6,P136,C0870,2,5000.0
22860,2023-08-13 17:07:00,5,P119,C0776,2,5600.0
22861,2025-05-04 18:28:00,7,P109,C0700,1,42000.0
22862,2024-09-17 19:53:00,1,P120,C0183,1,1500.0
22863,2023-01-27 18:13:00,1,P120,C0291,3,4500.0
22864,2023-07-28 10:09:00,1,P120,C0376,2,3000.0
22865,2023-03-26 16:33:00,5,P121,C1025,1,800.0
22866,2024-05-02 13:25:00,7,P119,C1003,2,5600.0
22867,2025-06-29 10:50:00,2,P136,C0791,1,2500.0
22868,2023-06-22 19:36:00,1,P133,C0374,1,45000.0
22869,2025-08-16 09:01:00,3,P120,C0282,5,7500.0
22870,2024-06-02 16:40:00,7,P103,C0936,1,98000.0
22871,2023-08-30 09:07:00,8,P118,C0208,3,10500.0
22872,2024-09-09 17:13:00,6,P129,C0509,1,68000.0
22873,2024-05-03 13:35:00,3,P125,C1022,3,13500.0
22874,2023-11-14 09:20:00,7,P121,C0458,3,2400.0
22875,2025-06-27 16:46:00,5,P125,C0094,3,13500.0
22876,2024-09-01 18:03:00,5,P136,C0753,2,5000.0
22877,2024-04-16 12:16:00,9,P120,C0286,5,7500.0
22878,2025-01-11 17:28:00,10,P137,C1183,5,11000.0
22879,2024-04-24 13:34:00,1,P110,C0831,1,24000.0
22880,2024-07-16 11:03:00,10,P106,C0700,1,320000.0
22881,2025-03-13 12:19:00,5,P119,C0634,2,5600.0
22882,2025-03-23 18:01:00,4,P126,C0950,1,24000.0
22883,2025-02-02 13:28:00,2,P136,C0333,1,2500.0
22884,2025-07-26 16:11:00,4,P126,C0782,1,24000.0
22885,2025-02-20 12:26:00,8,P134,C0816,1,28000.0
22886,2025-08-20 18:20:00,6,P118,C0673,1,3500.0
22887,2023-09-24 17:18:00,6,P134,C1166,1,28000.0
22888,2023-06-18 12:50:00,3,P125,C0066,1,4500.0
22889,2024-05-24 12:56:00,11,P137,C1078,3,6600.0
22890,2024-02-18 20:03:00,1,P137,C0711,3,6600.0
22891,2023-01-23 18:12:00,8,P125,C0857,1,4500.0
22892,2023-03-06 10:18:00,8,P121,C0496,3,2400.0
22893,2024-02-28 13:18:00,2,P121,C0484,1,800.0
22894,2025-03-24 14:24:00,10,P125,C0735,3,13500.0
22895,2025-07-06 19:06:00,6,P125,C0974,3,13500.0
22896,2023-03-19 18:00:00,2,P121,C0375,2,1600.0
22897,2023-01-09 15:40:00,4,P136,C0618,2,5000.0
22898,2023-10-11 16:33:00,6,P136,C0342,3,7500.0
22899,2024-09-09 18:00:00,3,P114,C0120,1,75000.0
22900,2024-01-19 13:19:00,4,P118,C0167,3,10500.0
22901,2024-11-29 16:57:00,2,P113,C0623,1,58000.0
22902,2024-02-16 11:12:00,10,P134,C0443,1,28000.0
22903,2024-10-13 09:29:00,11,P127,C1148,1,9500.0
22904,2025-04-11 12:13:00,3,P105,C0292,1,85000.0
22905,2024-11-07 19:11:00,11,P108,C1157,1,48000.0
22906,2024-04-03 15:58:00,1,P121,C0988,1,800.0
22907,2024-03-29 16:05:00,7,P131,C1008,1,360000.0
22908,2025-01-09 19:55:00,2,P124,C0389,1,48000.0
22909,2023-09-30 16:34:00,5,P110,C0408,1,24000.0
22910,2025-06-26 16:16:00,3,P119,C0186,1,2800.0
22911,2024-11-14 11:03:00,5,P130,C0788,1,130000.0
22912,2023-12-24 17:33:00,7,P121,C0253,2,1600.0
22913,2024-07-26 19:22:00,3,P118,C1166,2,7000.0
22914,2024-04-28 16:34:00,3,P106,C0301,1,320000.0
22915,2024-10-16 12:44:00,9,P137,C0364,3,6600.0
22916,2025-08-12 17:36:00,6,P128,C0719,1,58000.0
22917,2025-12-18 10:30:00,1,P137,C0351,2,4400.0
22918,2024-10-26 13:11:00,8,P136,C0694,1,2500.0
22919,2024-12-11 15:19:00,1,P125,C0023,2,9000.0
22920,2024-02-21 14:17:00,7,P113,C0663,1,58000.0
22921,2024-10-21 11:29:00,6,P137,C0637,1,2200.0
22922,2024-01-27 18:17:00,4,P137,C0159,3,6600.0
22923,2024-08-26 19:32:00,7,P110,C0494,1,24000.0
22924,2023-12-26 13:15:00,2,P131,C0566,1,360000.0
22925,2025-11-07 15:16:00,5,P120,C0080,3,4500.0
22926,2023-09-26 14:44:00,6,P119,C0344,2,5600.0
22927,2025-10-03 09:17:00,2,P118,C0115,2,7000.0
22928,2025-01-20 15:19:00,1,P137,C0552,3,6600.0
22929,2025-06-27 19:56:00,8,P133,C0835,1,45000.0
22930,2025-09-19 19:38:00,6,P119,C0532,1,2800.0
22931,2024-12-01 11:45:00,4,P128,C0658,1,58000.0
22932,2024-06-21 15:55:00,10,P103,C0059,1,98000.0
22933,2025-09-13 12:49:00,4,P110,C0393,1,24000.0
22934,2025-12-17 15:44:00,4,P119,C0182,1,2800.0
22935,2025-08-22 13:34:00,4,P118,C0299,1,3500.0
22936,2023-08-05 18:56:00,11,P119,C1061,3,8400.0
22937,2025-06-06 15:37:00,4,P137,C0976,1,2200.0
22938,2023-11-08 10:47:00,3,P118,C0435,2,7000.0
22939,2024-12-02 16:56:00,4,P123,C0305,1,9500.0
22940,2024-03-11 17:04:00,1,P118,C0657,1,3500.0
22941,2023-02-05 15:17:00,2,P118,C1117,1,3500.0
22942,2023-11-08 10:38:00,1,P121,C0420,2,1600.0
22943,2025-04-06 17:53:00,2,P118,C0457,3,10500.0
22944,2025-09-14 12:09:00,5,P104,C0595,1,310000.0
22945,2024-02-17 17:05:00,4,P123,C0516,1,9500.0
22946,2023-08-13 14:27:00,1,P121,C0443,3,2400.0
22947,2024-09-21 20:11:00,5,P120,C0481,3,4500.0
22948,2023-03-09 10:31:00,4,P136,C0227,1,2500.0
22949,2023-03-18 13:22:00,8,P121,C0492,2,1600.0
22950,2025-04-29 16:53:00,2,P119,C0800,2,5600.0
22951,2024-01-06 16:14:00,3,P136,C0768,3,7500.0
22952,2025-07-17 19:58:00,2,P119,C0452,3,8400.0
22953,2023-10-07 15:19:00,7,P109,C1140,1,42000.0
22954,2024-12-06 16:43:00,5,P105,C0045,1,85000.0
22955,2025-11-11 11:34:00,2,P127,C0520,1,9500.0
22956,2025-01-04 20:05:00,10,P124,C1135,1,48000.0
22957,2025-08-02 12:29:00,3,P134,C0331,1,28000.0
22958,2024-01-11 13:52:00,5,P121,C1119,3,2400.0
22959,2023-12-27 12:49:00,1,P100,C0086,1,125000.0
22960,2025-08-23 14:18:00,3,P120,C0659,3,4500.0
22961,2025-10-23 19:30:00,3,P108,C0747,1,48000.0
22962,2025-08-19 19:47:00,2,P102,C1013,1,195000.0
22963,2025-09-27 13:19:00,4,P121,C0408,1,800.0
22964,2025-07-27 14:18:00,4,P118,C0828,1,3500.0
22965,2025-08-16 16:01:00,1,P118,C1192,3,10500.0
22966,2024-07-03 19:22:00,8,P135,C0303,1,12000.0
22967,2025-12-11 13:58:00,2,P126,C0628,1,24000.0
22968,2024-04-20 18:38:00,10,P121,C0021,1,800.0
22969,2025-03-25 09:05:00,10,P137,C1122,1,2200.0
22970,2025-10-11 17:38:00,2,P136,C0613,2,5000.0
22971,2023-12-22 12:12:00,6,P112,C0759,1,38000.0
22972,2024-06-17 14:03:00,1,P109,C0974,1,42000.0
22973,2023-05-12 13:54:00,1,P124,C1027,1,48000.0
22974,2025-04-17 09:32:00,1,P110,C0313,1,24000.0
22975,2025-07-31 14:27:00,1,P116,C0515,1,145000.0
22976,2025-06-18 17:10:00,1,P119,C1168,5,14000.0
22977,2025-09-23 12:06:00,4,P125,C0477,1,4500.0
22978,2025-10-12 12:55:00,5,P120,C1023,2,3000.0
22979,2023-09-17 11:22:00,6,P117,C0223,1,290000.0
22980,2024-10-11 09:32:00,2,P135,C1077,1,12000.0
22981,2025-06-01 10:07:00,10,P125,C0983,5,22500.0
22982,2023-04-20 09:20:00,5,P125,C0310,2,9000.0
22983,2023-03-10 16:40:00,5,P120,C0068,5,7500.0
22984,2025-09-03 18:37:00,5,P110,C1083,1,24000.0
22985,2024-12-11 11:33:00,9,P121,C0134,5,4000.0
22986,2023-01-27 10:12:00,3,P110,C0841,1,24000.0
22987,2024-01-11 15:20:00,10,P136,C0015,2,5000.0
22988,2025-10-16 09:31:00,5,P120,C0588,3,4500.0
22989,2024-05-07 10:49:00,1,P123,C0497,1,9500.0
22990,2023-08-28 15:01:00,4,P118,C0559,3,10500.0
22991,2024-12-10 17:22:00,10,P119,C0440,2,5600.0
22992,2023-07-28 14:28:00,7,P119,C0495,2,5600.0
22993,2025-04-15 17:42:00,1,P110,C0746,1,24000.0
22994,2023-02-04 11:14:00,2,P136,C0408,3,7500.0
22995,2024-02-09 09:12:00,5,P121,C0851,1,800.0
22996,2023-09-10 10:57:00,1,P109,C0561,1,42000.0
22997,2024-03-24 17:35:00,2,P128,C1032,1,58000.0
22998,2025-08-21 10:55:00,1,P108,C0009,1,48000.0
22999,2023-12-15 11:18:00,9,P118,C0861,3,10500.0
23000,2023-02-18 11:28:00,9,P136,C0498,1,2500.0
23001,2024-05-14 13:18:00,5,P119,C0090,2,5600.0
23002,2023-01-22 18:11:00,7,P137,C1101,3,6600.0
23003,2023-09-04 11:06:00,6,P100,C0717,1,125000.0
23004,2025-02-28 11:29:00,12,P120,C1016,1,1500.0
23005,2025-12-04 12:55:00,2,P119,C0576,5,14000.0
23006,2025-11-28 13:36:00,1,P137,C0544,1,2200.0
23007,2023-03-10 11:29:00,12,P127,C0355,1,9500.0
23008,2023-11-21 09:32:00,2,P120,C0391,2,3000.0
23009,2023-04-25 18:09:00,8,P137,C0435,2,4400.0
23010,2024-08-09 18:44:00,5,P112,C0515,1,38000.0
23011,2025-02-09 09:00:00,2,P119,C0738,2,5600.0
23012,2024-04-15 16:11:00,12,P118,C0159,1,3500.0
23013,2025-08-26 16:07:00,6,P120,C0097,1,1500.0
23014,2024-10-02 11:02:00,3,P104,C0075,1,310000.0
23015,2025-06-13 14:48:00,1,P116,C0613,1,145000.0
23016,2023-10-10 10:08:00,1,P134,C1092,1,28000.0
23017,2024-11-22 13:20:00,1,P118,C0337,2,7000.0
23018,2025-04-09 20:11:00,6,P113,C0996,1,58000.0
23019,2023-05-12 13:46:00,2,P121,C0690,2,1600.0
23020,2025-05-28 20:37:00,2,P119,C1063,1,2800.0
23021,2024-10-08 11:39:00,9,P119,C1075,2,5600.0
23022,2025-12-30 19:29:00,3,P123,C0721,1,9500.0
23023,2024-01-02 18:31:00,9,P113,C1146,1,58000.0
23024,2023-12-12 19:48:00,8,P122,C1009,1,68000.0
23025,2025-02-19 19:19:00,1,P121,C0347,1,800.0
23026,2024-04-25 14:22:00,9,P121,C0399,3,2400.0
23027,2024-12-02 09:15:00,6,P119,C0167,1,2800.0
23028,2025-07-22 16:14:00,2,P133,C0549,1,45000.0
23029,2025-09-23 17:45:00,3,P137,C0032,2,4400.0
23030,2025-09-28 15:44:00,1,P126,C0293,1,24000.0
23031,2023-07-10 17:21:00,2,P137,C1181,1,2200.0
23032,2023-07-19 19:39:00,5,P121,C0725,1,800.0
23033,2024-08-01 17:23:00,10,P134,C1071,1,28000.0
23034,2025-12-23 09:25:00,1,P125,C0984,3,13500.0
23035,2024-12-08 17:32:00,5,P126,C0078,1,24000.0
23036,2023-05-11 12:03:00,1,P136,C1049,1,2500.0
23037,2023-02-14 11:19:00,1,P136,C1051,5,12500.0
23038,2025-02-05 11:33:00,6,P120,C0613,3,4500.0
23039,2025-02-26 16:54:00,4,P121,C0859,1,800.0
23040,2024-03-19 10:32:00,2,P130,C1186,1,130000.0
23041,2023-10-07 16:08:00,1,P137,C0010,5,11000.0
23042,2023-07-13 11:07:00,2,P135,C0341,1,12000.0
23043,2023-04-15 11:43:00,4,P136,C0073,2,5000.0
23044,2025-02-14 18:31:00,9,P135,C1099,1,12000.0
23045,2024-06-06 15:02:00,11,P118,C1160,3,10500.0
23046,2025-08-12 13:44:00,1,P136,C0306,2,5000.0
23047,2024-12-10 19:56:00,2,P133,C1170,1,45000.0
23048,2024-07-23 16:17:00,1,P109,C0210,1,42000.0
23049,2023-09-23 13:54:00,6,P125,C0182,2,9000.0
23050,2025-06-30 20:17:00,3,P125,C0483,1,4500.0
23051,2023-01-25 17:39:00,5,P124,C1140,1,48000.0
23052,2025-04-29 12:24:00,3,P120,C0676,3,4500.0
23053,2025-10-26 16:21:00,7,P132,C0317,1,38000.0
23054,2024-06-28 19:35:00,3,P120,C0023,1,1500.0
23055,2023-12-20 19:47:00,2,P120,C1125,1,1500.0
23056,2025-11-04 15:14:00,7,P102,C1115,1,195000.0
23057,2024-07-28 19:14:00,1,P118,C0480,2,7000.0
23058,2024-09-01 15:35:00,3,P120,C1019,1,1500.0
23059,2024-11-09 10:08:00,1,P108,C1134,1,48000.0
23060,2025-06-05 18:26:00,9,P119,C0716,1,2800.0
23061,2025-07-17 15:37:00,7,P118,C0982,1,3500.0
23062,2025-03-21 13:04:00,4,P118,C0185,3,10500.0
23063,2024-05-20 16:14:00,3,P125,C0852,5,22500.0
23064,2024-01-08 13:03:00,8,P119,C0308,1,2800.0
23065,2024-07-02 17:46:00,4,P120,C0759,1,1500.0
23066,2025-01-03 14:46:00,2,P118,C0930,5,17500.0
23067,2023-09-19 10:57:00,3,P131,C0571,1,360000.0
23068,2025-06-10 16:29:00,1,P116,C1067,1,145000.0
23069,2024-03-26 15:26:00,1,P137,C1112,2,4400.0
23070,2025-04-22 19:05:00,5,P118,C0548,1,3500.0
23071,2025-09-16 10:51:00,6,P121,C0454,5,4000.0
23072,2025-04-15 14:22:00,5,P137,C0528,1,2200.0
23073,2025-05-27 20:25:00,4,P128,C0023,1,58000.0
23074,2024-05-30 16:50:00,2,P124,C0279,1,48000.0
23075,2023-07-01 17:12:00,3,P136,C1047,2,5000.0
23076,2024-09-04 17:52:00,2,P118,C0808,2,7000.0
